,Date,user_id,comments
1086,"September 9, 2014 8:36AM",markcincinnati,"Another One Bites the Dust
This is gettin' serious now: ""Nissan Plans to Make Autonomous Driving Common by 2016""
-- Motor Trend, October 2014; Pg - 26
You know what Pogo said: ""We have met the enemy and he is us.""
Well ""us"" -- and we know who we are -- killed (or at least put it on its death-bed) the stick shift. Now, of course that's only partially true -- at least if you even a tiny bit agree that the DSG (aka PDK) dual clutch 'automatic manual' transmission is (and I hate to say this) equal to or better than the best manual transmissions ever made. But so few of ""us"" actually have these marvelous inventions -- and, I'll wager, the number of folks with the excellent 8-speed automatics available is also still somewhat small.
I can only sort of forgive YOU and hold my head up high with righteous indignation: Because god knows my wife and I did our parts to preserve the manual transmissions going so far as to custom order nearly 2-and-a-half-dozen German cars with stick shifts since 1977 (we finally quit this practice out of the sheer futility of the act when we realized that [most of] the rest of YOU -- overwhelmingly -- had given up on stick shifts years earlier). And, my wife was appalled to read some of lame excuses, most of them blaming ""the wife"" for her inability to pilot a car with a stick shift.
Of course, there is always that nagging feeling that the mobile phone also played a big part in killing the stick shift; even today it seems I don't have enough digits to count the number of cars I see being driven down the road with the driver holding a cell phone to his or her ear. So what? I forgot to mention the ""phones in the ear"" (thus requiring one free hand) I am counting are for the drivers' of cars that I know have Bluetooth! These drivers should be forced to ride the bus for one-full-year or pay a 5-figure fine (or both). This morning, in fact, I saw a woman (phone in ear) in a very young Maserati (with temp tags it was so new) pulling into Starbucks. I could only wonder if she was going to attempt to be on the phone and drink coffee all the while driving in rush hour traffic here in River City.
The point? Qwit yur complainin', for the Market has spoken.
But this latest outrage -- autonomous driving (by 2016 no less) -- is, some will say, both inevitable and welcome. Perhaps. It is also inevitable that we will -- eventually -- run out of fossil fuel. But we're talking decades and decades if you believe many of the scholarly studies from think tanks like the Rand Corporation to name one.
Mean time, WHO (among us) is asking for self-driving cars? I'd rather pay more taxes (and I can't believe I said that) if some of them could be earmarked for public transportation infrastructure improvements and additions. A one-person (or 4 person) public transportation vehicle (manifested in the form of a self-driving passenger vehicle), is not something I want to sign up for.
On the other hand, I do want driver aids: laser headlights, night-vision, ""city safety"", all around-view cameras, rear cross traffic alerts -- even automatic cruise control for those 100+ mile stints behind the wheel that are part of my weekly routine trips between Cincinnati and Columbus or Cincinnati and Louisville or Indianapolis.
I want a connected car (better even than that which is in my 2014 S4: ""Audi Connect""), but I still want to press the pedals (most of the time, anyway) and turn the steering wheel myself.
I am [now, happily] resigned to allowing my dual-clutch 7-speed automatic manual transmission to do the rowing for me, but I am far, far, far from wanting my car to drive itself. Indeed, I'm mostly sure I don't even want the thing to park itself, thank you very much.
The only good news in the Nissan announcements (if you can call it ""good"") is that Nissan claims they will NOT ELIMINATE the need for human interaction (like some competitors -- gulp).
""There is no need to sally forth, for it remains true that those things which make us human are, curiously enough, always close at hand. Resolve then, that on this very ground, with small flags waving and tinny blast on tiny trumpets, we shall meet the enemy, and not only may he be ours, he may be us.""
Drive it like you live -- but do drive it yourself."
1087,"September 9, 2014 8:43AM",roadburner,And it is essential in my line of business...
1088,"September 9, 2014 9:29AM",Mr_Shiftright,"If it doesn't have 3 pedals, it's an AUTOMATIC. Call it what you will, couch it in Teutonic techno-babble, whatever. You aren't fooling me.
Of course, sometimes I do wonder if some automakers made their shifters so clunky deliberately, to wean us off them?"
1089,"September 9, 2014 12:12PM",andres3,"A seven speed manual would be interesting to compete on fuel economy with the 7 speed DSG/S-tronic. Gas is too expensive to entertain the thought of settling for the available 6-speed manual S4 which is still available (probably only by special order). Audi probably thinks the only people that'll order a manual will do so despite the mileage penalty, and there's so few they won't bother developing a 7 speed with 3 pedals."
1090,"September 9, 2014 12:28PM",andres3,"Got my S4 back today from the body shop, 4 trips total, 68 days total in the shop, and the car is looking and driving great. I think I finally got them to do it ""right."" Still not perfect mind you, but good work that should of been done the first time without repeated return trips to correct deficient work.
I just don't think they have enough ""skill"" in their work force Still, for my money I think the ""body shop"" in Ingoldstadt is superior and better. Audi proved to me they do tremendous quality control with this S4 at the factory. They obviously build them to appease guys like me that notice when gaps and panels are off by a MM or two.
This last visit was to correct inconsistent gaps with the front hood, lack of buffing/polishing on the front fender and front quarter/fender panels, and 2 bad paint edges at 2 locations on the hood (which was replaced).
I drove a new NON SH-AWD 6 cyl. TLX and wasn't impressed at all. The transmission is lazy, why'd they give the 4 cyl the better tranny? Why no exhaust? Why less HP than the outgoing TL SH-AWD? This is your Camry/Prius-like TLX.
Perhaps the SH-AWD is another animal? Admittedly, putting the transmission in sport or sport+ mode made it less lazy, but still lacking. I heard the dual clutch still has a torque converter. NO NO NO Acura... no no no.
Oh, and the moon roof cover is cardboard covered in vinyl.....compare it to the S4's and you'll believe me that the TLX is an overpriced Accord."
1091,"September 9, 2014 2:07PM",markcincinnati,"=====
The number of years before the literal elimination of manual transmissions even from some of the performance stalwarts is damn few. The number of years before the virtual elimination of manual transmissions is even fewer, and some would say that time has already arrived.
The truth (my truth, at this point) of the matter is that the 7-speed (and most of the German/European 8-speed versions) is (are) so good, I only miss shifting for sentimental reasons.
I don't think I ever was as capable (and certainly not as quick/fast) a shifter as the S-Tronic in my S4. And, the tuning of my wife's 8-speed in her SQ5 is very very close to that same ideal.
Sentimentality is a [non-permissible content removed]."
1092,"September 10, 2014 12:24PM",Kirstie_H,"A reporter would like to speak to a recent car shopper who has used their mobile device to look for car inventory, compare pricing, look at trim packages, etc. while on a dealer's lot. If this is you, and you'd like to share your story, please send your daytime contact info to pr@edmunds.com no later than 1 p.m. PT/4 p.m. ET on Thursday, 9/11/14."
1093,"September 10, 2014 4:50PM",andres3,"Test Drove the S3 today. I like the light feeling A3/S3 chassis, but my general impression is that the S4 is the closest to perfect car for Audi. The S3 is just missing something. Well, it's missing several things or doing serveral things not quite right.

I didn't get to really wring it out though as it had 5 miles worth of fuel and went to zero before the test drive was done. All new cars seem to have a ""break-in"" lower power period these days too. I want to test drive one with 1,500 miles on the clock already."
1094,"September 11, 2014 5:29AM",graphicguy,"Doesn't everyone here do that? I'm not in the market, but find myself looking on my iPhone for pricing info anytime I take my car in for service."
1095,"September 11, 2014 12:37PM",Kirstie_H,"Maybe not here, here. In CCBA? I wouldn't be surprised if people were shopping in their sleep."
1096,"September 11, 2014 12:47PM",graphicguy,"Yeah....probably right, Kirstie. Fact is, I was looking at my TL's value on my iPad the last time I got an oil change. My sales guy happens by, greets me, looks at my iPad to see I'm looking at trade value and invoice numbers on the TLX. He laughs and said, "".....TLX is too new for a GG type deal. I'll call you in 6 more months, though. We van hammer something then when the supply catches up with demand.""

That put's us right after the New Year. They're really nice cars. Acura has done a nice job."
